Frame,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
21,-0.2899746,1.274726,0.1874557,352.2849,324.4141,357.4922,-0.3618278,1.198747,0.177366,68.06122,27.08315,127.1521,-0.2160418,1.208972,0.2073168,69.56377,315.0456,248.8433,-0.6809256,1.181011,0.4913691,5.954418,79.49856,47.83931,-0.1452871,1.194052,0.4877452,55.75744,241.9631,329.4586,-0.635779,1.033709,0.3148832,4.171954,72.26951,50.91763,0.04301518,1.063394,0.4393594,48.33453,243.4538,327.0402,-0.5640276,0.1435088,0.6814055,287.3668,6.287826,171.4431,0.1979732,0.1630343,0.1255421,345.4023,5.591518,214.0713,-0.4727019,0.505776,0.7571015,10.93523,356.5079,165.4497,0.1082897,0.3743878,0.430142,37.25215,43.18364,225.8835,-0.3742044,0.6726565,0.3903819,295.6259,8.587064,158.4799,-0.1712457,0.6791963,0.4016616,345.5924,10.36399,220.6121
22,-0.2899746,1.274726,0.1874557,352.2849,324.4141,357.4922,-0.3618278,1.198747,0.177366,68.06122,27.08315,127.1521,-0.2160418,1.208972,0.2073168,69.56377,315.0456,248.8433,-0.6809256,1.181011,0.4913691,5.954418,79.49856,47.83931,-0.1452871,1.194052,0.4877452,55.75744,241.9631,329.4586,-0.635779,1.033709,0.3148832,4.171954,72.26951,50.91763,0.04301518,1.063394,0.4393594,48.33453,243.4538,327.0402,-0.5640276,0.1435088,0.6814055,287.3668,6.287826,171.4431,0.1979732,0.1630343,0.1255421,345.4023,5.591518,214.0713,-0.4727019,0.505776,0.7571015,10.93523,356.5079,165.4497,0.1082897,0.3743878,0.430142,37.25215,43.18364,225.8835,-0.3742044,0.6726565,0.3903819,295.6259,8.587064,158.4799,-0.1712457,0.6791963,0.4016616,345.5924,10.36399,220.6121
23,-0.2899746,1.274726,0.1874557,352.2849,324.4141,357.4922,-0.3618278,1.198747,0.177366,68.06122,27.08315,127.1521,-0.2160418,1.208972,0.2073168,69.56377,315.0456,248.8433,-0.6809256,1.181011,0.4913691,5.954418,79.49856,47.83931,-0.1452871,1.194052,0.4877452,55.75744,241.9631,329.4586,-0.635779,1.033709,0.3148832,4.171954,72.26951,50.91763,0.04301518,1.063394,0.4393594,48.33453,243.4538,327.0402,-0.5640276,0.1435088,0.6814055,287.3668,6.287826,171.4431,0.1979732,0.1630343,0.1255421,345.4023,5.591518,214.0713,-0.4727019,0.505776,0.7571015,10.93523,356.5079,165.4497,0.1082897,0.3743878,0.430142,37.25215,43.18364,225.8835,-0.3742044,0.6726565,0.3903819,295.6259,8.587064,158.4799,-0.1712457,0.6791963,0.4016616,345.5924,10.36399,220.6121
24,-0.281656,1.340656,0.3809154,356.05,320.8545,358.3083,-0.2934985,1.263715,0.3064237,72.47032,14.5791,175.0363,-0.2443568,1.278167,0.4465358,81.24384,212.904,208.2867,-0.5736135,1.212155,0.3804433,5.504817,61.17971,40.38751,-0.4118771,1.248636,0.8895716,51.91389,223.9386,307.015,-0.4860491,1.042739,0.244376,2.851258,54.24801,43.60984,-0.213841,1.148462,0.814622,45.22894,229.212,307.3885,-0.6475504,0.1431091,0.6181793,292.1984,16.16657,157.159,0.01855204,0.1046556,0.309799,356.8995,345.1113,212.658,-0.611035,0.5086182,0.7200494,14.06307,347.507,171.2958,-0.1198848,0.327161,0.5869653,47.65549,11.45601,210.0017,-0.4202924,0.7283233,0.4244466,302.8103,341.5458,167.8409,-0.2479357,0.7175798,0.5318708,357.5494,343.6042,199.5018
25,-0.3130618,1.347328,0.3792951,356.6479,320.9886,0.156492,-0.3318508,1.270239,0.3075187,71.95724,27.4677,179.7348,-0.2645917,1.285931,0.4397499,82.08446,209.9215,196.4386,-0.6200238,1.219575,0.4019744,4.857162,63.99277,39.76281,-0.3659828,1.223601,0.8245822,51.3199,216.5278,306.288,-0.53846,1.048552,0.2641993,2.12959,57.0977,43.06977,-0.1603653,1.124206,0.7724996,44.72481,221.8671,306.6709,-0.6384454,0.1416194,0.6311921,292.3617,14.60488,158.2981,0.03190929,0.1157308,0.3350587,358.7364,344.9554,210.5482,-0.6006365,0.506987,0.7330977,14.16195,348.3726,171.3134,-0.1064232,0.3444441,0.607178,46.44657,11.04906,209.5157,-0.423193,0.7315382,0.4328901,303.4487,342.3177,169.1781,-0.2452947,0.7276251,0.5313742,354.3123,345.33,201.7386
26,-0.3426198,1.350661,0.3713166,357.1627,321.067,1.630476,-0.3707284,1.272473,0.3047476,71.05752,38.35707,180.7727,-0.2829126,1.291055,0.4239039,83.06395,215.0588,190.9059,-0.6675487,1.223835,0.4254041,4.797532,67.02984,38.93214,-0.3227109,1.21114,0.7649611,47.51451,213.9936,304.603,-0.5943758,1.050538,0.2857715,1.968243,60.17863,42.2547,-0.1182029,1.110554,0.7108368,41.08191,219.3129,304.7278,-0.6273992,0.1402902,0.6466989,292.3856,12.37475,160.139,0.04836291,0.1256228,0.3596135,358.6227,348.428,210.1015,-0.5879332,0.5056472,0.7480128,14.19423,349.485,171.3558,-0.08047342,0.3678719,0.6245873,42.8073,14.46799,210.0404,-0.4269131,0.732634,0.4404681,303.7272,344.0093,170.2744,-0.2419516,0.7364585,0.5249479,349.656,349.09,205.3387
27,-0.3685742,1.350787,0.3603154,357.708,321.0739,2.801002,-0.4060732,1.270929,0.301188,70.07195,46.97583,179.3268,-0.2994126,1.293211,0.4030809,84.37838,228.3105,193.5504,-0.7083983,1.22668,0.4473781,5.471691,69.66183,37.27735,-0.3010734,1.211871,0.7212075,43.47569,216.7092,305.8731,-0.6457799,1.0488,0.3083771,2.441862,62.89689,40.53792,-0.1040468,1.103446,0.6556701,36.99307,221.5642,305.417,-0.6136258,0.138795,0.6609466,292.2426,9.385426,162.8901,0.06951374,0.1364319,0.3771443,357.0739,353.5285,211.0316,-0.5741776,0.5044096,0.7613341,14.21173,350.5977,171.6559,-0.04777351,0.3944379,0.6324307,37.9591,19.5621,210.9194,-0.4296323,0.7317266,0.445949,303.6855,345.9554,171.1673,-0.2381066,0.7429659,0.5134311,344.5199,353.4539,209.2652
28,-0.3965189,1.347878,0.345594,358.2825,321.04,3.789631,-0.4441428,1.265952,0.2980511,69.0562,55.4206,175.5933,-0.3188511,1.292409,0.3745832,85.82392,260.4373,213.6997,-0.7491654,1.231332,0.4741436,6.998324,72.18533,34.30363,-0.2957622,1.226013,0.6802165,39.87732,223.2682,311.5036,-0.7009856,1.04564,0.3396781,3.611177,65.58087,37.41957,-0.1135447,1.099324,0.6052672,33.08685,227.1266,310.204,-0.5940077,0.1371784,0.6759467,291.984,5.312018,166.878,0.09911895,0.1514908,0.3860483,353.6801,0.1122401,212.6667,-0.5552024,0.5031709,0.7752011,14.24385,352.0227,172.1286,-0.005700022,0.4281529,0.6268088,31.598,26.07292,211.618,-0.4312165,0.7291047,0.4502155,303.3897,348.8958,171.8117,-0.233417,0.7479369,0.4936081,338.0841,358.8629,213.7498
29,-0.4148593,1.343289,0.3310473,358.4207,321.1408,3.95501,-0.4693705,1.260126,0.294686,68.60146,60.48051,170.9079,-0.3330702,1.288668,0.3481905,85.6152,299.8462,244.2159,-0.7749131,1.235356,0.4942103,8.20694,73.52847,31.63416,-0.2999788,1.243435,0.6513382,38.13029,228.9929,316.9233,-0.7369848,1.043216,0.3656526,4.503986,67.07877,34.64415,-0.1306658,1.101467,0.5735659,31.07485,232.0059,315.0414,-0.5763118,0.1363177,0.6858757,291.6723,2.027676,170.3718,0.1223024,0.161766,0.3839121,348.8869,5.198702,213.4299,-0.5371513,0.5025054,0.7842669,14.28024,353.3628,172.422,0.02646625,0.4537621,0.6098508,26.28559,31.02481,211.3726,-0.4308665,0.7259441,0.4513812,302.9781,352.0819,171.7643,-0.2299091,0.7491182,0.4723888,332.7149,3.382112,216.7118
30,-0.4258591,1.337508,0.3144603,358.1158,321.4301,3.547048,-0.4857224,1.254206,0.2890017,68.75468,63.20598,165.1289,-0.3428003,1.282277,0.3212576,83.87068,323.8926,260.9027,-0.7902879,1.239634,0.5083774,8.908496,74.33859,29.15847,-0.3060538,1.255906,0.6269222,36.89201,233.2013,320.0514,-0.7595008,1.041954,0.3864816,4.920048,68.04642,32.12155,-0.1463674,1.105107,0.5454946,29.70944,235.7062,317.8335,-0.5599402,0.1352462,0.6923906,290.9931,359.0078,173.7749,0.1418179,0.1683859,0.3723335,342.3328,9.679426,213.2988,-0.5174861,0.5012717,0.7900159,14.31236,354.8078,172.2939,0.05302447,0.4733153,0.5835876,21.55825,35.48518,210.7337,-0.429344,0.7217942,0.4499646,302.5474,355.8669,171.207,-0.2275857,0.7473981,0.4494392,328.1017,7.711805,218.8544
31,-0.428108,1.330918,0.2966364,357.5587,321.7634,2.960736,-0.4919001,1.24858,0.2801785,69.34462,63.41896,158.9412,-0.345748,1.273831,0.2962123,81.74789,332.9681,264.5505,-0.793265,1.24189,0.5145206,9.031529,75.16019,27.3448,-0.3060285,1.262402,0.60243,36.16307,236.3538,322.3251,-0.7667893,1.040375,0.3980126,4.836567,68.99233,30.31655,-0.1533503,1.105571,0.5189809,28.89718,238.4956,319.8839,-0.5469682,0.1331866,0.6960369,289.8163,356.6114,176.7082,0.1566783,0.1708506,0.3509908,335.5303,13.51643,212.8024,-0.4987899,0.4988453,0.7923714,14.25256,356.1509,171.7746,0.07269484,0.4833241,0.5529849,18.18283,39.44408,210.4292,-0.4263996,0.7165656,0.4468405,302.1696,359.5069,170.3659,-0.2255602,0.7432599,0.4291435,325.2052,11.45883,220.223
32,-0.4228657,1.322214,0.2756372,356.9649,322.1098,2.520016,-0.4897954,1.241514,0.2671099,70.02225,61.61352,152.0702,-0.3421463,1.262601,0.2703125,79.50604,337.3723,264.4824,-0.786548,1.239673,0.5131129,9.039943,76.06316,26.25123,-0.2977394,1.262577,0.5747283,35.31118,239.1307,324.2607,-0.7632496,1.035955,0.3997993,4.740523,69.98422,29.24249,-0.1518236,1.100397,0.4894239,27.9853,240.9664,321.6311,-0.5358608,0.1300498,0.6977276,288.2017,353.858,179.9091,0.1714218,0.1701065,0.322828,329.2164,16.00949,213.4265,-0.4812767,0.4954048,0.7917708,14.01681,357.1443,171.0654,0.0896295,0.4857337,0.5207774,15.73236,43.0228,210.7202,-0.4210053,0.7097332,0.4418209,301.7303,2.778265,169.2784,-0.2217698,0.7363439,0.4108482,323.5462,14.65348,221.2727
33,-0.4110073,1.31198,0.2531283,356.3105,322.4066,2.135864,-0.4801249,1.232958,0.2509468,70.38515,58.66347,145.6119,-0.3320352,1.250021,0.2451632,77.43641,339.8228,263.6489,-0.7728826,1.232839,0.5042254,9.213408,76.71014,25.85386,-0.2825872,1.257032,0.5456501,34.01958,241.1754,325.8963,-0.7519121,1.02835,0.3918507,4.871364,70.66015,28.83262,-0.1434905,1.089615,0.4590816,26.65237,242.7525,323.0998,-0.5276046,0.1275884,0.6983227,286.3941,352.1498,182.1168,0.1842034,0.1654854,0.2906692,325.1628,15.93687,215.6515,-0.4668165,0.4928588,0.7888222,13.55055,357.7424,170.2879,0.1046267,0.4803034,0.4907985,14.75608,45.67135,211.4061,-0.4125552,0.7025231,0.435084,301.1584,5.5934,167.6827,-0.2145827,0.7270433,0.3954879,323.049,17.23322,221.8603
34,-0.3935761,1.30113,0.2283759,355.6178,322.6687,1.735835,-0.4640585,1.223407,0.2309165,70.35047,55.72416,140.5401,-0.315994,1.237472,0.2193314,75.7024,341.356,262.9982,-0.754059,1.222806,0.4874703,9.497993,77.03575,25.8327,-0.2618957,1.24787,0.5154764,32.41834,242.5207,327.1252,-0.7347392,1.018304,0.3748228,5.151823,70.98443,28.78149,-0.1295301,1.075674,0.4277362,25.0028,243.9163,324.2061,-0.5222094,0.1279934,0.6978021,285.078,351.481,183.1156,0.1952361,0.1581336,0.2566226,322.8469,14.47732,217.7468,-0.4546091,0.493386,0.7828097,12.70957,357.8477,169.3045,0.1202892,0.470148,0.4628372,15.11151,47.4448,212.0813,-0.4002107,0.6959984,0.4250064,300.3447,8.350917,165.2234,-0.2028653,0.716338,0.3802481,323.061,19.3726,222.0127
35,-0.3705185,1.290999,0.200686,354.9558,322.9206,1.358958,-0.4417576,1.214158,0.2061153,70.09476,53.21202,137.1898,-0.2937639,1.226265,0.1917468,74.38689,342.0656,262.7052,-0.7302285,1.211244,0.4622294,9.732702,77.13632,26.03808,-0.2363898,1.237281,0.484745,30.60585,243.2349,327.9243,-0.7116925,1.007174,0.3486705,5.406498,71.06631,28.95856,-0.1102429,1.061135,0.3956939,23.19435,244.4808,324.8948,-0.5184326,0.1315347,0.6963197,284.8544,350.8536,184.0315,0.2019198,0.1465611,0.224738,320.0244,14.49234,217.5895,-0.4419653,0.4971997,0.772146,11.23869,357.6739,167.965,0.1364418,0.4561574,0.4377104,16.35577,48.84408,212.2327,-0.3829658,0.690555,0.4099764,299.3821,11.38283,161.8333,-0.1858467,0.7057552,0.3622766,323.2607,21.08149,221.2954
36,-0.3421899,1.283925,0.1717963,354.4178,323.1669,1.001973,-0.4138829,1.207761,0.1783001,69.89304,51.02593,135.2467,-0.265797,1.218441,0.1637514,73.47337,341.5757,262.3485,-0.7030115,1.20153,0.4302292,10.14775,76.79362,26.46352,-0.2076441,1.229041,0.4558629,28.85793,243.3653,328.46,-0.6847432,0.9983625,0.315022,5.863478,70.68578,29.33274,-0.08677827,1.049656,0.3659565,21.43635,244.5195,325.3572,-0.516183,0.1352604,0.69436,284.8477,350.1013,184.7157,0.2016978,0.1297462,0.1994317,310.9354,15.72581,218.5517,-0.4285834,0.5012347,0.7551634,8.794029,357.3047,166.2875,0.1500487,0.4385195,0.4173444,17.17086,51.45015,212.0848,-0.3618833,0.6872062,0.3904721,298.9146,14.38591,158.0236,-0.1647076,0.6974913,0.341705,323.8456,22.25713,219.3146
37,-0.3057084,1.279794,0.1386753,353.9611,323.4546,0.6429613,-0.377765,1.204251,0.1449474,69.79771,48.56318,133.9031,-0.2294107,1.213641,0.1323779,72.75923,340.121,262.0677,-0.6698049,1.195077,0.3889929,10.83706,75.91202,26.89454,-0.1735729,1.22537,0.426294,27.34144,243.1285,329.145,-0.6516044,0.9928907,0.2720609,6.593986,69.76199,29.6822,-0.05696905,1.042839,0.3370951,19.90766,244.1758,325.9713,-0.5156047,0.1407491,0.6921025,284.7565,350.1809,184.5524,0.1998245,0.1094811,0.1796846,299.2383,18.98347,218.4219,-0.411815,0.5055011,0.7307225,5.253257,357.218,163.9263,0.1639971,0.4198257,0.3985388,17.62523,54.30519,211.3843,-0.3359818,0.6860449,0.3650897,299.0998,17.97737,153.5138,-0.1385932,0.6910155,0.3163528,324.3764,23.10194,216.4121
38,-0.2678864,1.279962,0.1060303,353.8962,323.6838,0.3129643,-0.3401457,1.204862,0.1108328,69.84975,46.1894,133.209,-0.191476,1.213352,0.1018675,72.38165,338.2561,262.0672,-0.6363266,1.195019,0.3457027,11.58791,74.7465,27.02802,-0.1401287,1.229833,0.399637,26.69876,242.8923,330.2786,-0.6181282,0.9932606,0.2280338,7.354744,68.57487,29.73177,-0.02568974,1.044294,0.3139064,19.24746,243.7789,327.0311,-0.516518,0.1476579,0.6892171,283.9296,352.305,183.5692,0.2004129,0.09267248,0.1671398,289.7902,33.8661,204.3789,-0.3954656,0.5089017,0.7017498,1.404595,358.263,161.433,0.1763522,0.406982,0.3819074,17.94911,55.49995,209.9835,-0.311757,0.6880425,0.3371464,300.0802,21.30278,149.5102,-0.1141265,0.6878307,0.2891424,324.4114,23.52102,213.5849
39,-0.2313363,1.284626,0.07389854,354.6265,323.8754,0.1024656,-0.3035703,1.209812,0.07660472,70.01026,44.15222,132.9234,-0.1546833,1.217767,0.0716524,72.26543,336.4749,262.2992,-0.6041903,1.201503,0.3030408,12.33387,73.51249,26.88789,-0.1079084,1.241079,0.3743589,26.7851,242.9217,331.5612,-0.5861773,0.9996535,0.1854994,8.082392,67.33872,29.51294,0.005878627,1.053112,0.2931718,19.31744,243.6315,328.2457,-0.5129689,0.1545845,0.6785959,279.9373,354.4529,184.3885,0.1948577,0.08491216,0.1539786,287.5453,53.94525,183.4929,-0.3789575,0.5113156,0.6690195,358.5545,0.2457217,159.4109,0.1888966,0.4029346,0.3645034,19.7223,55.60415,207.6618,-0.2899935,0.6936495,0.3072545,301.5891,23.44415,147.0576,-0.09219875,0.689209,0.2601402,323.7198,24.12443,211.0605
40,-0.1994552,1.293551,0.0440852,355.3672,324.1055,359.9073,-0.2719846,1.219342,0.04543567,70.24296,41.79868,131.6433,-0.1229755,1.226134,0.04313336,71.93774,334.7662,261.9297,-0.5753903,1.216605,0.267102,12.9302,72.66069,26.14728,-0.07837633,1.256432,0.3502721,27.19326,243.5142,332.8503,-0.5587348,1.013466,0.151599,8.599164,66.53243,28.72197,0.03480698,1.066447,0.2730314,19.6918,244.0603,329.4772,-0.4961422,0.1630499,0.6533723,273.1422,23.02597,159.1369,0.1950112,0.08530515,0.153567,287.7522,52.35746,183.727,-0.3608532,0.5191955,0.6405256,358.6439,1.867359,159.1563,0.2017481,0.4103515,0.3530515,20.64773,54.07944,204.4038,-0.2714055,0.7034548,0.279857,302.1094,23.86896,146.6963,-0.07336719,0.6967267,0.2340552,322.1677,24.50675,208.9982
41,-0.175581,1.311132,0.01944198,356.3459,324.361,359.7148,-0.2485059,1.237638,0.02011694,70.65556,40.45383,130.5355,-0.0994311,1.243044,0.01849285,71.77722,333.3368,260.8179,-0.5526544,1.24063,0.2406416,13.1157,72.36112,25.31515,-0.05295706,1.276768,0.3273028,27.68818,244.4971,333.7598,-0.537273,1.035944,0.1277232,8.69883,66.29266,27.88637,0.05977684,1.085708,0.252084,20.17927,244.9184,330.3404,-0.4717213,0.1674617,0.6129512,272.0228,305.5832,239.0638,0.1979406,0.08938271,0.1533554,287.7798,50.88202,183.9721,-0.3442226,0.5266812,0.6093168,0.1845245,2.152501,160.4521,0.2115945,0.4233562,0.337121,20.26419,52.24882,201.0394,-0.2540243,0.7200266,0.2536258,303.0354,21.64965,148.768,-0.05561584,0.7134485,0.2094326,321.7256,25.07236,206.956
42,-0.1586643,1.338876,0.002398759,357.7119,324.6195,359.5398,-0.2317357,1.265881,0.002543092,71.35164,41.33876,131.0114,-0.082644,1.270358,-6.209314E-05,72.21162,332.1235,259.0296,-0.5370073,1.270674,0.2234194,13.15376,72.09259,25.1663,-0.03223727,1.299109,0.3056692,27.7158,244.7735,333.5693,-0.5214521,1.065717,0.1110165,8.722572,66.03281,27.73604,0.08042656,1.108469,0.2292894,20.22941,245.2083,330.1523,-0.4365585,0.1654943,0.5539584,277.4752,325.7334,219.4036,0.2004241,0.09137442,0.160076,287.7517,50.85125,183.1546,-0.3227715,0.5289741,0.56954,3.094754,2.05503,162.7318,0.2127009,0.4368419,0.3213091,18.29406,49.41763,197.463,-0.2348094,0.7435055,0.2256315,305.4523,17.57578,153.0925,-0.03592914,0.738539,0.1833913,322.6291,25.12049,203.69
43,-0.148857,1.366712,-0.009879231,358.8949,324.8973,359.4052,-0.2218587,1.293992,-0.01000106,72.14816,43.82867,132.6135,-0.07280909,1.298032,-0.01480137,72.9544,330.9104,256.7601,-0.525749,1.300798,0.2140837,13.00013,72.42387,24.80598,-0.01551557,1.319414,0.286887,26.82016,245.2722,333.0399,-0.5108578,1.095109,0.1029364,8.534114,66.39271,27.39915,0.09409317,1.128686,0.2063915,19.33774,245.7775,329.6444,-0.4031043,0.1636058,0.4915416,286.4077,338.4291,207.2635,0.2034872,0.09566121,0.1625242,287.6613,50.91979,182.5369,-0.3003457,0.5286064,0.5305681,6.816641,2.590589,164.6528,0.2082362,0.4496899,0.3044245,15.89548,46.67512,195.194,-0.2186556,0.7666268,0.2008604,308.5795,14.63101,156.9611,-0.01968968,0.7638698,0.1588221,324.1752,24.41769,200.8202
44,-0.1423378,1.390857,-0.02366367,359.3044,325.2101,359.3838,-0.2152658,1.318433,-0.02330095,72.79304,46.18176,133.6665,-0.06633677,1.322009,-0.03120732,73.36884,329.497,254.113,-0.5164031,1.331086,0.205883,12.9183,72.92031,23.70717,-0.00224179,1.338209,0.2671544,25.6806,246.088,332.8207,-0.5038,1.123341,0.0983327,8.342699,66.97633,26.33087,0.1028584,1.146621,0.1827848,18.19995,246.6202,329.426,-0.3670455,0.1650502,0.4221907,295.8787,346.2254,201.8982,0.2073493,0.103059,0.1610056,287.3011,50.8088,181.688,-0.272575,0.52716,0.494715,12.48029,4.7818,166.6378,0.2059291,0.4639569,0.2844771,13.57085,44.47029,193.263,-0.2056188,0.7875168,0.1788585,311.8006,13.62842,160.3473,-0.007240579,0.7861282,0.1340655,325.09,24.31096,198.617
45,-0.1391332,1.405591,-0.03745116,359.1588,325.4881,359.4441,-0.2117983,1.333258,-0.03583352,73.08213,47.91468,133.9541,-0.06309929,1.336748,-0.04730462,73.33618,328.4671,251.8822,-0.5104367,1.352839,0.1983913,12.92795,73.22031,22.37309,0.006492354,1.351098,0.2491859,25.10944,247.097,332.927,-0.5003492,1.142737,0.09524754,8.220442,67.38371,25.02257,0.1082706,1.158701,0.1626119,17.62796,247.6133,329.5215,-0.3343874,0.161688,0.3546179,301.7496,353.0052,198.8489,0.2176088,0.110893,0.1483247,288.5607,61.2814,169.6627,-0.2455308,0.5167352,0.4611721,18.40482,8.202527,168.9984,0.2138349,0.4757208,0.2595947,11.9464,44.16407,192.1422,-0.1958404,0.8007508,0.1630108,315.6368,13.76663,163.2961,0.00110247,0.799604,0.1122722,325.1943,25.7675,197.9171
46,-0.1367344,1.410334,-0.0544875,358.7353,325.8042,359.4865,-0.2090014,1.337933,-0.0504655,73.00353,48.68138,132.9694,-0.06073029,1.34159,-0.06651061,72.7796,328.4488,250.3542,-0.5052137,1.364591,0.1889724,13.24148,73.33521,21.05171,0.01455007,1.355751,0.2296596,25.04498,248.4001,332.9067,-0.4983285,1.152374,0.08997762,8.404119,67.60307,23.69613,0.114142,1.163325,0.1406413,17.564,248.9192,329.5016,-0.3062592,0.1485324,0.2941517,302.8979,359.5079,195.1334,0.2351961,0.1187539,0.1209107,291.8415,64.1865,167.2181,-0.2210513,0.4964804,0.4244579,22.57484,11.47945,171.3136,0.2324425,0.4842771,0.2299049,11.42171,45.91898,192.1393,-0.1863268,0.8055465,0.1500376,320.2461,14.44497,165.7523,0.008327037,0.804234,0.09112762,324.5067,28.18094,198.5683
47,-0.1321253,1.40423,-0.07528952,358.0907,326.0024,359.4909,-0.2042539,1.331902,-0.06809469,72.50703,47.3765,130.0427,-0.05649681,1.335332,-0.08837368,71.71421,330.2405,250.7136,-0.4984021,1.364271,0.1759295,13.78124,73.35871,20.14442,0.02437145,1.350495,0.2102251,25.39839,249.8053,332.4018,-0.4947788,1.150805,0.07947848,8.854904,67.69414,22.75352,0.1230436,1.159401,0.1173969,17.92229,250.3946,329.0256,-0.2861905,0.1285102,0.2576977,299.518,4.676568,189.4786,0.2510804,0.126621,0.0808629,292.9843,51.8353,184.4863,-0.2033265,0.4748369,0.3937096,23.54259,12.69056,172.3174,0.255748,0.4879499,0.2029867,12.89975,49.56934,193.6372,-0.1777165,0.8014703,0.1393694,323.8259,15.13426,167.3085,0.014989,0.7999642,0.07437274,323.3942,30.00358,200.3526
48,-0.1224928,1.39167,-0.09735651,357.2951,326.1472,359.4015,-0.1949329,1.319661,-0.08750381,71.75442,44.65274,126.4238,-0.04744874,1.322326,-0.1097855,70.64857,333.3261,253.016,-0.4871148,1.355291,0.1596023,14.10371,73.59988,19.73976,0.03796156,1.338828,0.1913828,25.9421,250.8347,331.7634,-0.4856283,1.14133,0.06419838,9.138338,67.96304,22.32526,0.1368219,1.149541,0.0951129,18.47264,251.5136,328.4264,-0.2751338,0.1107714,0.2402654,292.8923,13.47283,178.2372,0.2657118,0.1314705,0.03728811,296.8594,41.4234,199.9593,-0.1919398,0.4581521,0.3733565,23.04065,12.28532,172.0125,0.2754187,0.4839351,0.1827839,15.22953,52.66494,196.7293,-0.1697732,0.7920955,0.1283574,325.4221,15.48859,167.922,0.0226711,0.7897741,0.06261513,323.0871,29.7466,202.6757
49,-0.104545,1.374696,-0.1214156,356.6108,326.2765,358.9063,-0.1778022,1.303195,-0.110416,70.97979,41.27872,123.2667,-0.03011517,1.304749,-0.1314224,69.83866,336.1737,256.0219,-0.4687591,1.340307,0.1367705,14.10866,73.92635,19.59836,0.05745072,1.321319,0.1704849,26.30484,251.0801,331.2986,-0.468033,1.126128,0.0418467,9.131021,68.2989,22.186,0.1571254,1.133331,0.07252604,18.84067,251.8245,327.9908,-0.277173,0.1033363,0.2364177,287.9693,13.40975,176.4117,0.2806909,0.128263,-0.004280619,299.6028,38.11336,204.419,-0.1869001,0.4507344,0.3647656,22.35946,10.72002,170.209,0.2908511,0.4694315,0.1659995,17.76013,53.57809,200.0843,-0.1597713,0.7786978,0.1123012,324.2912,15.67694,166.8531,0.03416877,0.7740698,0.05124336,323.9109,28.07572,204.5842
50,-0.08038522,1.357776,-0.1434491,356.3299,326.2804,358.0758,-0.1546184,1.286645,-0.1336212,70.63175,38.80594,122.1502,-0.006390691,1.287407,-0.1504478,69.69536,337.0497,257.8608,-0.4454098,1.32156,0.1101505,13.84126,74.25534,19.941,0.07967164,1.300485,0.149819,26.15036,250.214,330.8843,-0.4437922,1.107798,0.01430184,8.898572,68.59879,22.5471,0.1804401,1.113145,0.05173858,18.69113,251.0148,327.5962,-0.2824294,0.1049114,0.2347486,285.597,14.23947,175.2395,0.2922914,0.1153014,-0.0347063,297.7692,39.71119,199.6708,-0.1843691,0.4511103,0.3605989,22.00303,9.189041,168.3916,0.3024854,0.4482488,0.1511341,20.03547,52.42027,201.7044,-0.1464676,0.7639812,0.09095187,321.4194,15.56507,164.7831,0.04954736,0.7563337,0.03726874,325.1639,26.38583,205.1196
